id,SalePrice
2735,131478.42384750402
2736,135994.39954556676
2737,121563.90485653993
2738,140303.32571206702
2739,157422.1319623005
2740,134953.61858072173
2741,145593.27585807198
2742,154266.9319597382
2743,154968.31226850796
2744,162143.63804357446
2745,141120.51546542783
2746,136944.43367747217
2747,151892.21321093768
2748,127475.71699590799
2749,128768.41794319752
2750,127156.96511809084
2751,134847.99414403303
2752,204866.7076491899
2753,144684.9412458244
2754,200966.10777415638
2755,135417.79646408054
2756,94951.97020282403
2757,72696.14790958265
2758,87878.36635392767
2759,163596.9064682338
2760,122143.13144115801
2761,140831.5872959029
2762,144148.36030042393
2763,187050.84102545114
2764,152481.74943858208
2765,294939.9788873538
2766,130496.66168724
2767,87170.99558584322
2768,132062.71985489113
2769,132286.88818203023
2770,144827.96517839108
2771,107792.79284362527
2772,110914.60243754758
2773,162304.39363013708
2774,141382.00840803463
2775,120144.27894281813
2776,142414.9623347029
2777,147463.22159859084
2778,106544.11672621174
2779,122218.42833944906
2780,98286.65588504962
2781,98411.14854364945
2782,95934.88932107844
2783,97818.78503996438
2784,122526.54501050749
2785,135883.7536363043
2786,69002.29411463087
2787,126200.45441755769
2788,75239.60482849862
2789,169721.67466844124
2790,93916.5419335326
2791,111343.20242697497
2792,55885.822992193665
2793,158412.26105786837
2794,99131.34743492205
2795,118849.86468330889
2796,98215.74233985582
2797,197272.3220904086
2798,106929.0969925793
2799,117532.78707854141
2800,72323.40351313639
2801,113149.80145730758
2802,129058.14562938706
2803,169262.64279203117
2804,129549.09674076247
2805,99799.92405712859
2806,82147.73957064003
2807,162157.0203265906
2808,145566.6218538436
2809,131355.77986356794
2810,125288.08197957152
2811,159233.75480340805
2812,165098.19067016977
2813,157454.5346263175
2814,161442.28864435953
2815,96881.34308930354
2816,236856.9557644772
2817,152852.61800945085
2818,130238.30379433371
2819,166822.79113723087
2820,134731.33430589928
2821,105099.08672312673
2822,198374.72796627056
2823,292572.3236268449
2824,166931.9842383744
2825,147813.5938763846
2826,129942.99101256755
2827,139106.9615222945
2828,211247.24366260562
2829,211157.4912323166
2830,226242.45022838455
2831,179356.63311629993
2832,237913.8253657236
2833,305413.8957645068
2834,219626.0102404111
2835,226074.94561264833
2836,192162.56252665006
2837,158017.8839413575
2838,149164.81203404441
2839,171294.00873648236
2840,205067.47911207972
2841,204878.9175750352
2842,230003.74289125702
2843,148759.68757218306
2844,169798.7223686619
2845,127549.40821586456
2846,208699.74148957062
2847,204476.25923501106
2848,219368.03298703526
2849,197804.7702587373
2850,282341.7064060393
2851,217496.79253177025
2852,240708.60616806333
2853,233851.98656773154
2854,137889.26232653618
2855,201866.47108652713
2856,200873.53657682778
2857,191680.48298781444
2858,207197.50797259103
2859,108710.43240598224
2860,121925.14043310059
2861,125483.93571082054
2862,187927.15908499062
2863,128709.31925500507
2864,239033.67743007414
2865,142061.2369569104
2866,144871.05560463696
2867,97469.89534055186
2868,96647.65563309663
2869,100064.54493168429
2870,118804.36338042928
2871,86233.30899516545
2872,50338.01641932587
2873,98512.20520215783
2874,136996.5858303107
2875,112993.15237044184
2876,166562.5288307318
2877,145881.357302581
2878,166220.64565112715
2879,133185.23578181132
2880,103832.90754097949
2881,143928.67250405776
2882,171600.2635977329
2883,190642.24925215534
2884,203980.50965744272
2885,188565.1335621174
2886,227816.93763613832
2887,100597.12151551836
2888,141451.174721802
2889,60760.33406969757
2890,81818.0902178039
2891,136606.1520268779
2892,46631.10157344653
2893,74689.1880828039
2894,55320.70272392501
2895,322685.60187785793
2896,275299.40625218546
2897,208427.47214073743
2898,152314.69302887173
2899,217389.35197685807
2900,157980.21526350544
2901,211958.14738141437
2902,182999.3216536697
2903,331851.51485513017
2904,348010.8809493365
2905,87637.62487045804
2906,198578.5331298333
2907,114069.90930257323
2908,129945.52111630968
2909,155582.4874867762
2910,78581.16413556291
2911,84358.19962271594
2912,148761.23373958084
2913,85320.56830470928
2914,80208.3208384469
2915,86898.4413253067
2916,86819.59669152145
2917,168261.1516259416
2918,118851.20409966544
2919,229020.3800740511
